,taxonID,acceptedNameUsageID,parentNameUsageID,scientificName,scientificNameAuthorship,kingdom,phylum,class,order,superfamily,family,genus,subgenus,specificEpithet,infraspecificEpithet,taxonRank,taxonomicStatus,modified,namePublishedIn,scientificNameID,verbatimTaxonRank,taxonRemarks,higherClassification
1120,944510,572898.0,,"Galago tumbolensis Monard, 1931","Monard, 1931",Animalia,Chordata,Mammalia,Primates,,Galagidae,Galago,,tumbolensis,,species,heterotypicSynonym,2021-03-29,,944510,,,Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Strepsirrhini|Lorisiformes|Galagidae|Galago
1121,945683,572898.0,,"Galago moholi intontoi Monard, 1931","Monard, 1931",Animalia,Chordata,Mammalia,Primates,,Galagidae,Galago,,moholi,intontoi,subspecies,heterotypicSynonym,2021-03-29,,945683,,,Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Strepsirrhini|Lorisiformes|Galagidae|Galago
1122,945684,572898.0,,"Galago moholi bradfieldi Roberts, 1931","Roberts, 1931",Animalia,Chordata,Mammalia,Primates,,Galagidae,Galago,,moholi,bradfieldi,subspecies,heterotypicSynonym,2021-03-29,,945684,,,Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Strepsirrhini|Lorisiformes|Galagidae|Galago
1123,944500,945739.0,,"Galago medius (Thomas, 1915)","(Thomas, 1915)",Animalia,Chordata,Mammalia,Primates,,Galagidae,Galago,,medius,,species,homotypicSynonym,2021-03-29,,944500,,,Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Strepsirrhini|Lorisiformes|Galagidae|Galagoides|Galagoides demidoff
1124,945076,945739.0,,"Galagoides demidovii medius (Thomas, 1915)","(Thomas, 1915)",Animalia,Chordata,Mammalia,Primates,,Galagidae,Galagoides,,demidovii,medius,subspecies,synonym,2017-03-30,,945076,,"David Nicolson - ITIS Data Development Coordinator: The specific epithet has caused considerable confusion. The name as it originally appeared [demidoff] is accompanied by a description and thus fulfills the criteria of availability. Subsequent workers cast doubt on the validity of the name, preferring to accept G. demidovii Fischer, 1808, or emending the spelling of the 1806 name. Schwartz (1931b) maintained that the name was not latinized, however, according to Article 31 of the ICZN, it must be treated as a noun in apposition to the generic name, and is therefore acceptable (Jenkins, 1987:98). Rylands (pers. comm. 26 June 2014) considered the matter and agreed to follow Jenkins (1987) and Groves (2001) in using the epithet as originally published, and treating the emendation as unjustified",Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Strepsirrhini|Lorisiformes|Galagidae|Galagoides|Galagoides demidoff
1125,944503,945740.0,,"Galago murinus Murray, 1859","Murray, 1859",Animalia,Chordata,Mammalia,Primates,,Galagidae,Galago,,murinus,,species,homotypicSynonym,2021-03-29,,944503,,,Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Strepsirrhini|Lorisiformes|Galagidae|Galagoides|Galagoides demidoff
1126,945077,945740.0,,"Galagoides demidovii murinus (Murray, 1859)","(Murray, 1859)",Animalia,Chordata,Mammalia,Primates,,Galagidae,Galagoides,,demidovii,murinus,subspecies,synonym,2017-03-30,,945077,,"David Nicolson - ITIS Data Development Coordinator: The specific epithet has caused considerable confusion. The name as it originally appeared [demidoff] is accompanied by a description and thus fulfills the criteria of availability. Subsequent workers cast doubt on the validity of the name, preferring to accept G. demidovii Fischer, 1808, or emending the spelling of the 1806 name. Schwartz (1931b) maintained that the name was not latinized, however, according to Article 31 of the ICZN, it must be treated as a noun in apposition to the generic name, and is therefore acceptable (Jenkins, 1987:98). Rylands (pers. comm. 26 June 2014) considered the matter and agreed to follow Jenkins (1987) and Groves (2001) in using the epithet as originally published, and treating the emendation as unjustified",Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Strepsirrhini|Lorisiformes|Galagidae|Galagoides|Galagoides demidoff
1127,944506,945741.0,,"Galago phasma (Cabrera and Ruxton, 1926)","(Cabrera and Ruxton, 1926)",Animalia,Chordata,Mammalia,Primates,,Galagidae,Galago,,phasma,,species,homotypicSynonym,2021-03-29,,944506,,,Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Strepsirrhini|Lorisiformes|Galagidae|Galagoides|Galagoides demidoff
1128,945078,945741.0,,"Galagoides demidovii phasma Cabrera and Ruxton, 1926","Cabrera and Ruxton, 1926",Animalia,Chordata,Mammalia,Primates,,Galagidae,Galagoides,,demidovii,phasma,subspecies,synonym,2017-03-30,,945078,,,Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Strepsirrhini|Lorisiformes|Galagidae|Galagoides|Galagoides demidoff
1129,944507,945742.0,,"Galago poensis Thomas, 1904","Thomas, 1904",Animalia,Chordata,Mammalia,Primates,,Galagidae,Galago,,poensis,,species,homotypicSynonym,2021-03-29,,944507,,,Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Strepsirrhini|Lorisiformes|Galagidae|Galagoides|Galagoides demidoff
1130,945079,945742.0,,"Galagoides demidovii poensis (Thomas, 1904)","(Thomas, 1904)",Animalia,Chordata,Mammalia,Primates,,Galagidae,Galagoides,,demidovii,poensis,subspecies,synonym,2017-03-30,,945079,,"David Nicolson - ITIS Data Development Coordinator: The specific epithet has caused considerable confusion. The name as it originally appeared [demidoff] is accompanied by a description and thus fulfills the criteria of availability. Subsequent workers cast doubt on the validity of the name, preferring to accept G. demidovii Fischer, 1808, or emending the spelling of the 1806 name. Schwartz (1931b) maintained that the name was not latinized, however, according to Article 31 of the ICZN, it must be treated as a noun in apposition to the generic name, and is therefore acceptable (Jenkins, 1987:98). Rylands (pers. comm. 26 June 2014) considered the matter and agreed to follow Jenkins (1987) and Groves (2001) in using the epithet as originally published, and treating the emendation as unjustified",Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Strepsirrhini|Lorisiformes|Galagidae|Galagoides|Galagoides demidoff
1131,944511,1025177.0,,"Galago udzungwensis Honess in Kingdon, 1997","Honess in Kingdon, 1997",Animalia,Chordata,Mammalia,Primates,,Galagidae,Galago,,udzungwensis,,species,homotypicSynonym,2021-03-29,,944511,,,Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Strepsirrhini|Lorisiformes|Galagidae|Paragalago|Paragalago zanzibaricus
1132,572901,1025177.0,,"Galagoides zanzibaricus (Matschie, 1893)","(Matschie, 1893)",Animalia,Chordata,Mammalia,Primates,,Galagidae,Galagoides,,zanzibaricus,,species,homotypicSynonym,2021-03-29,,572901,,,Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Strepsirrhini|Lorisiformes|Galagidae|Paragalago|Paragalago zanzibaricus
1133,945081,1025177.0,,"Galagoides zanzibaricus udzungwensis (Honess in Kingdon, 1997)","(Honess in Kingdon, 1997)",Animalia,Chordata,Mammalia,Primates,,Galagidae,Galagoides,,zanzibaricus,udzungwensis,subspecies,homotypicSynonym,2021-03-29,,945081,,,Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Strepsirrhini|Lorisiformes|Galagidae|Paragalago|Paragalago zanzibaricus
1134,944512,1025150.0,,"Galago zanzibaricus Matschie, 1893","Matschie, 1893",Animalia,Chordata,Mammalia,Primates,,Galagidae,Galago,,zanzibaricus,,species,homotypicSynonym,2021-03-29,,944512,,"Wilson & Reeder, eds. (2005): Status:  CITES - Appendix II; IUCN - Lower Risk (nt).Wilson & Reeder, eds. (2005): Comments:  G. zanzibaricus species group. Separated from senegalensis by Kingdon (1971:309), Groves (1974b:463, 1989:103, 2001c), Jenkins (1987:118), and Nash et al. (1989). Bearder et al. (1995) placed this group in genus Galagoides, but Groves (2001c) considered this premature, as it is unclear how species should be assorted between Galagoides and Galago. For allocation of udzungwensis to this species, see Groves (2001c:116)",Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Strepsirrhini|Lorisiformes|Galagidae|Paragalago
1135,944513,180092.0,,"Homo aethiopicus Bory de St. Vincent, 1825","Bory de St. Vincent, 1825",Animalia,Chordata,Mammalia,Primates,Hominoidea,Hominidae,Homo,,aethiopicus,,species,heterotypicSynonym,2021-03-29,,944513,,"Wilson & Reeder, eds. (2005): Comments:  see comments under species",Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Hominoidea|Hominidae|Homininae|Homo
1136,944514,180092.0,,"Homo americanus Bory de St. Vincent, 1825","Bory de St. Vincent, 1825",Animalia,Chordata,Mammalia,Primates,Hominoidea,Hominidae,Homo,,americanus,,species,heterotypicSynonym,2021-03-29,,944514,,"Wilson & Reeder, eds. (2005): Comments:  see comments under species",Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Hominoidea|Hominidae|Homininae|Homo
1137,944515,180092.0,,"Homo arabicus Bory de St. Vincent, 1825","Bory de St. Vincent, 1825",Animalia,Chordata,Mammalia,Primates,Hominoidea,Hominidae,Homo,,arabicus,,species,heterotypicSynonym,2021-03-29,,944515,,"Wilson & Reeder, eds. (2005): Comments:  see comments under species",Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Hominoidea|Hominidae|Homininae|Homo
1138,944516,180092.0,,"Homo australasicus Bory de St. Vincent, 1825","Bory de St. Vincent, 1825",Animalia,Chordata,Mammalia,Primates,Hominoidea,Hominidae,Homo,,australasicus,,species,heterotypicSynonym,2021-03-29,,944516,,"Wilson & Reeder, eds. (2005): Comments:  see comments under species",Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Hominoidea|Hominidae|Homininae|Homo
1139,944517,180092.0,,"Homo cafer Bory de St. Vincent, 1825","Bory de St. Vincent, 1825",Animalia,Chordata,Mammalia,Primates,Hominoidea,Hominidae,Homo,,cafer,,species,heterotypicSynonym,2021-03-29,,944517,,"Wilson & Reeder, eds. (2005): Comments:  see comments under species",Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Hominoidea|Hominidae|Homininae|Homo
1140,944518,180092.0,,"Homo capensis Broom, 1917","Broom, 1917",Animalia,Chordata,Mammalia,Primates,Hominoidea,Hominidae,Homo,,capensis,,species,heterotypicSynonym,2021-03-29,,944518,,"Wilson & Reeder, eds. (2005): Comments:  see comments under species",Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Hominoidea|Hominidae|Homininae|Homo
1141,944519,180092.0,,"Homo columbicus Bory de St. Vincent, 1825","Bory de St. Vincent, 1825",Animalia,Chordata,Mammalia,Primates,Hominoidea,Hominidae,Homo,,columbicus,,species,heterotypicSynonym,2021-03-29,,944519,,"Wilson & Reeder, eds. (2005): Comments:  see comments under species",Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Hominoidea|Hominidae|Homininae|Homo
1142,944520,180092.0,,"Homo drennani Kleinschmidt, 1931","Kleinschmidt, 1931",Animalia,Chordata,Mammalia,Primates,Hominoidea,Hominidae,Homo,,drennani,,species,heterotypicSynonym,2021-03-29,,944520,,"Wilson & Reeder, eds. (2005): Comments:  see comments under species",Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Hominoidea|Hominidae|Homininae|Homo
1143,944521,180092.0,,"Homo grimaldii Lapouge, 1906","Lapouge, 1906",Animalia,Chordata,Mammalia,Primates,Hominoidea,Hominidae,Homo,,grimaldii,,species,heterotypicSynonym,2021-03-29,,944521,,"Wilson & Reeder, eds. (2005): Comments:  see comments under species",Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Hominoidea|Hominidae|Homininae|Homo
1144,944522,180092.0,,"Homo hottentotus Bory de St. Vincent, 1825","Bory de St. Vincent, 1825",Animalia,Chordata,Mammalia,Primates,Hominoidea,Hominidae,Homo,,hottentotus,,species,heterotypicSynonym,2021-03-29,,944522,,"Wilson & Reeder, eds. (2005): Comments:  see comments under species",Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Hominoidea|Hominidae|Homininae|Homo
1145,944523,180092.0,,"Homo hyperboreus Bory de St. Vincent, 1825","Bory de St. Vincent, 1825",Animalia,Chordata,Mammalia,Primates,Hominoidea,Hominidae,Homo,,hyperboreus,,species,heterotypicSynonym,2021-03-29,,944523,,"Wilson & Reeder, eds. (2005): Comments:  see comments under species",Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Hominoidea|Hominidae|Homininae|Homo
1146,944524,180092.0,,"Homo indicus Bory de St. Vincent, 1825","Bory de St. Vincent, 1825",Animalia,Chordata,Mammalia,Primates,Hominoidea,Hominidae,Homo,,indicus,,species,heterotypicSynonym,2021-03-29,,944524,,"Wilson & Reeder, eds. (2005): Comments:  see comments under species",Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Hominoidea|Hominidae|Homininae|Homo
1147,944525,180092.0,,"Homo japeticus Bory de St. Vincent, 1825","Bory de St. Vincent, 1825",Animalia,Chordata,Mammalia,Primates,Hominoidea,Hominidae,Homo,,japeticus,,species,heterotypicSynonym,2021-03-29,,944525,,"Wilson & Reeder, eds. (2005): Comments:  see comments under species",Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Hominoidea|Hominidae|Homininae|Homo
1148,944526,180092.0,,"Homo melaninus Bory de St. Vincent, 1825","Bory de St. Vincent, 1825",Animalia,Chordata,Mammalia,Primates,Hominoidea,Hominidae,Homo,,melaninus,,species,heterotypicSynonym,2021-03-29,,944526,,"Wilson & Reeder, eds. (2005): Comments:  see comments under species",Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Hominoidea|Hominidae|Homininae|Homo
1149,944527,180092.0,,"Homo monstrosus Linnaeus, 1758","Linnaeus, 1758",Animalia,Chordata,Mammalia,Primates,Hominoidea,Hominidae,Homo,,monstrosus,,species,synonym,2014-06-26,,944527,,"S.N. Alexander, ITIS Data Development Specialist: Unavailable: based on a hypothetical concept (Groves, 2001)",Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Hominoidea|Hominidae|Homininae|Homo
1150,944528,180092.0,,"Homo neptunianus Bory de St. Vincent, 1825","Bory de St. Vincent, 1825",Animalia,Chordata,Mammalia,Primates,Hominoidea,Hominidae,Homo,,neptunianus,,species,heterotypicSynonym,2021-03-29,,944528,,"Wilson & Reeder, eds. (2005): Comments:  see comments under species",Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Hominoidea|Hominidae|Homininae|Homo
1151,944529,180092.0,,"Homo palestinus McCown and Keith, 1932","McCown and Keith, 1932",Animalia,Chordata,Mammalia,Primates,Hominoidea,Hominidae,Homo,,palestinus,,species,heterotypicSynonym,2021-03-29,,944529,,"Wilson & Reeder, eds. (2005): Comments:  see comments under species",Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Hominoidea|Hominidae|Homininae|Homo
1152,944530,180092.0,,"Homo patagonus Bory de St. Vincent, 1825","Bory de St. Vincent, 1825",Animalia,Chordata,Mammalia,Primates,Hominoidea,Hominidae,Homo,,patagonus,,species,heterotypicSynonym,2021-03-29,,944530,,"Wilson & Reeder, eds. (2005): Comments:  see comments under species",Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Hominoidea|Hominidae|Homininae|Homo
1153,944531,180092.0,,"Homo priscus Lapouge, 1899","Lapouge, 1899",Animalia,Chordata,Mammalia,Primates,Hominoidea,Hominidae,Homo,,priscus,,species,heterotypicSynonym,2021-03-29,,944531,,"Wilson & Reeder, eds. (2005): Comments:  see comments under species",Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Hominoidea|Hominidae|Homininae|Homo
1154,944532,180092.0,,"Homo scythicus Bory de St. Vincent, 1825","Bory de St. Vincent, 1825",Animalia,Chordata,Mammalia,Primates,Hominoidea,Hominidae,Homo,,scythicus,,species,heterotypicSynonym,2021-03-29,,944532,,"Wilson & Reeder, eds. (2005): Comments:  see comments under species",Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Hominoidea|Hominidae|Homininae|Homo
1155,944533,180092.0,,"Homo sinicus Bory de St. Vincent, 1825","Bory de St. Vincent, 1825",Animalia,Chordata,Mammalia,Primates,Hominoidea,Hominidae,Homo,,sinicus,,species,heterotypicSynonym,2021-03-29,,944533,,"Wilson & Reeder, eds. (2005): Comments:  see comments under species",Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Hominoidea|Hominidae|Homininae|Homo
1156,944534,180092.0,,"Homo spelaeus Lapouge, 1899","Lapouge, 1899",Animalia,Chordata,Mammalia,Primates,Hominoidea,Hominidae,Homo,,spelaeus,,species,heterotypicSynonym,2021-03-29,,944534,,"Wilson & Reeder, eds. (2005): Comments:  see comments under species",Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Hominoidea|Hominidae|Homininae|Homo
1157,944535,180092.0,,"Homo troglodytes Linnaeus, 1758","Linnaeus, 1758",Animalia,Chordata,Mammalia,Primates,Hominoidea,Hominidae,Homo,,troglodytes,,species,synonym,2014-06-26,,944535,,"S.N. Alexander, ITIS Data Development Specialist: Unavailable: based on a hypothetical concept (Groves, 2001)",Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Hominoidea|Hominidae|Homininae|Homo
1158,944536,180092.0,,"Homo wadjakensis Dubois, 1921","Dubois, 1921",Animalia,Chordata,Mammalia,Primates,Hominoidea,Hominidae,Homo,,wadjakensis,,species,heterotypicSynonym,2021-03-29,,944536,,"Wilson & Reeder, eds. (2005): Comments:  see comments under species",Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Hominoidea|Hominidae|Homininae|Homo
1159,945628,180092.0,,"Homo sapiens cro-magnonensis Gregory, 1921","Gregory, 1921",Animalia,Chordata,Mammalia,Primates,Hominoidea,Hominidae,Homo,,sapiens,cro-magnonensis,subspecies,homotypicSynonym,2014-06-26,,945628,,"S.N. Alexander, ITIS Data Development Specialist: ICZN Art. 32.5.2. A name published with a diacritic or other mark, ligature, apostrophe, or hyphen, or a species-group name published as separate words of which any is an abbreviation, is to be corrected",Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Hominoidea|Hominidae|Homininae|Homo
1160,945629,180092.0,,"Homo sapiens grimaldiensis Gregory, 1921","Gregory, 1921",Animalia,Chordata,Mammalia,Primates,Hominoidea,Hominidae,Homo,,sapiens,grimaldiensis,subspecies,heterotypicSynonym,2021-03-29,,945629,,,Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Hominoidea|Hominidae|Homininae|Homo
1161,945630,180092.0,,"Homo fossilis proto-aethiopicus Giuffrida-Ruggeri, 1915","Giuffrida-Ruggeri, 1915",Animalia,Chordata,Mammalia,Primates,Hominoidea,Hominidae,Homo,,fossilis,proto-aethiopicus,subspecies,homotypicSynonym,2014-06-26,,945630,,"S.N. Alexander, ITIS Data Development Specialist: ICZN Art. 32.5.2. A name published with a diacritic or other mark, ligature, apostrophe, or hyphen, or a species-group name published as separate words of which any is an abbreviation, is to be corrected",Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Hominoidea|Hominidae|Homininae|Homo
